,Unnamed: 0,count,event,applnNo
1915,1915,5843,Death,M009
1916,1916,773,Disabling,M009
1917,1917,10901,Hospitalization,M009
1918,1918,1859,Life Threatening Event,M009
1919,1919,1177,Serious Cases,BLA125338
1920,1920,51,Death,BLA125338
1921,1921,43,Disabling,BLA125338
1922,1922,218,Hospitalization,BLA125338
1923,1923,15,Life Threatening Event,BLA125338
1924,1924,68886,Serious Cases,ANDA090253
1925,1925,13365,Death,ANDA090253
1926,1926,1202,Disabling,ANDA090253
1927,1927,25075,Hospitalization,ANDA090253
1928,1928,5638,Life Threatening Event,ANDA090253
1929,1929,516,Serious Cases,BLA125360
1930,1930,63,Death,BLA125360
1931,1931,44,Disabling,BLA125360
1932,1932,147,Hospitalization,BLA125360
1933,1933,18,Life Threatening Event,BLA125360
1934,1934,47067,Serious Cases,NDA021306
1935,1935,23349,Death,NDA021306
1936,1936,2671,Disabling,NDA021306
1937,1937,7603,Hospitalization,NDA021306
1938,1938,876,Life Threatening Event,NDA021306
1939,1939,12141,Serious Cases,NDA209529
1940,1940,1262,Death,NDA209529
1941,1941,552,Disabling,NDA209529
1942,1942,5465,Hospitalization,NDA209529
1943,1943,542,Life Threatening Event,NDA209529
1944,1944,195,Serious Cases,NDA022247
1945,1945,1,Death,NDA022247
1946,1946,6,Disabling,NDA022247
1947,1947,32,Hospitalization,NDA022247
1948,1948,1,Life Threatening Event,NDA022247
1949,1949,1859,Serious Cases,NDA016812
1950,1950,325,Death,NDA016812
1951,1951,26,Disabling,NDA016812
1952,1952,746,Hospitalization,NDA016812
1953,1953,326,Life Threatening Event,NDA016812
1954,1954,1831,Serious Cases,NDA021302
1955,1955,86,Death,NDA021302
1956,1956,118,Disabling,NDA021302
1957,1957,626,Hospitalization,NDA021302
1958,1958,107,Life Threatening Event,NDA021302
1959,1959,77434,Serious Cases,M015
1960,1960,11038,Death,M015
1961,1961,3615,Disabling,M015
1962,1962,37953,Hospitalization,M015
1963,1963,8575,Life Threatening Event,M015
1964,1964,459,Serious Cases,NDA022519
1965,1965,20,Death,NDA022519
1966,1966,19,Disabling,NDA022519
1967,1967,113,Hospitalization,NDA022519
1968,1968,10,Life Threatening Event,NDA022519
1969,1969,1415,Serious Cases,ANDA076455
1970,1970,167,Death,ANDA076455
1971,1971,519,Disabling,ANDA076455
1972,1972,558,Hospitalization,ANDA076455
1973,1973,259,Life Threatening Event,ANDA076455
1974,1974,760,Serious Cases,ANDA208823
1975,1975,191,Death,ANDA208823
1976,1976,117,Disabling,ANDA208823
1977,1977,363,Hospitalization,ANDA208823
1978,1978,111,Life Threatening Event,ANDA208823
1979,1979,48318,Serious Cases,M032
1980,1980,6705,Death,M032
1981,1981,2734,Disabling,M032
1982,1982,23978,Hospitalization,M032
1983,1983,5091,Life Threatening Event,M032
1984,1984,3422,Serious Cases,NDA017955
1985,1985,414,Death,NDA017955
1986,1986,104,Disabling,NDA017955
1987,1987,1065,Hospitalization,NDA017955
1988,1988,228,Life Threatening Event,NDA017955
1989,1989,162985,Serious Cases,BLA103772
1990,1990,8447,Death,BLA103772
1991,1991,6576,Disabling,BLA103772
1992,1992,52933,Hospitalization,BLA103772
1993,1993,6931,Life Threatening Event,BLA103772
1994,1994,6748,Serious Cases,NDA021345
1995,1995,1398,Death,NDA021345
1996,1996,237,Disabling,NDA021345
1997,1997,4068,Hospitalization,NDA021345
1998,1998,824,Life Threatening Event,NDA021345
1999,1999,13056,Serious Cases,ANDA091174
2000,2000,2239,Death,ANDA091174
2001,2001,502,Disabling,ANDA091174
2002,2002,7162,Hospitalization,ANDA091174
2003,2003,901,Life Threatening Event,ANDA091174
2004,2004,80,Serious Cases,NDA050557
2005,2005,3,Death,NDA050557
2006,2006,5,Disabling,NDA050557
2007,2007,29,Hospitalization,NDA050557
2008,2008,4,Life Threatening Event,NDA050557
2009,2009,68651,Serious Cases,NDA208090
2010,2010,18659,Death,NDA208090
2011,2011,4040,Disabling,NDA208090
2012,2012,31379,Hospitalization,NDA208090
2013,2013,3959,Life Threatening Event,NDA208090
2014,2014,13183,Serious Cases,NDA021462
2015,2015,3266,Death,NDA021462
2016,2016,391,Disabling,NDA021462
2017,2017,6946,Hospitalization,NDA021462
2018,2018,1072,Life Threatening Event,NDA021462
2019,2019,3170,Serious Cases,NDA214187
2020,2020,470,Death,NDA214187
2021,2021,138,Disabling,NDA214187
2022,2022,1156,Hospitalization,NDA214187
2023,2023,113,Life Threatening Event,NDA214187
2024,2024,109,Serious Cases,NDA022134
2025,2025,5,Death,NDA022134
2026,2026,7,Disabling,NDA022134
2027,2027,28,Hospitalization,NDA022134
2028,2028,4,Life Threatening Event,NDA022134
2029,2029,5304,Serious Cases,NDA201292
2030,2030,1365,Death,NDA201292
2031,2031,109,Disabling,NDA201292
2032,2032,1944,Hospitalization,NDA201292
2033,2033,213,Life Threatening Event,NDA201292
2034,2034,57770,Serious Cases,NDA021924
2035,2035,6620,Death,NDA021924
2036,2036,2789,Disabling,NDA021924
2037,2037,32110,Hospitalization,NDA021924
2038,2038,4530,Life Threatening Event,NDA021924
2039,2039,6625,Serious Cases,NDA021855
2040,2040,1079,Death,NDA021855
2041,2041,147,Disabling,NDA021855
2042,2042,3610,Hospitalization,NDA021855
2043,2043,499,Life Threatening Event,NDA021855
2044,2044,7789,Serious Cases,NDA022211
2045,2045,2523,Death,NDA022211
2046,2046,170,Disabling,NDA022211
2047,2047,3192,Hospitalization,NDA022211
2048,2048,878,Life Threatening Event,NDA022211
2049,2049,29340,Serious Cases,NDA205122
2050,2050,3405,Death,NDA205122
2051,2051,1220,Disabling,NDA205122
2052,2052,10206,Hospitalization,NDA205122
2053,2053,1591,Life Threatening Event,NDA205122
2054,2054,1387,Serious Cases,NDA020955
2055,2055,326,Death,NDA020955
2056,2056,153,Disabling,NDA020955
2057,2057,745,Hospitalization,NDA020955
2058,2058,238,Life Threatening Event,NDA020955
2059,2059,1068,Serious Cases,ANDA216859
2060,2060,205,Death,ANDA216859
2061,2061,241,Disabling,ANDA216859
2062,2062,524,Hospitalization,ANDA216859
2063,2063,297,Life Threatening Event,ANDA216859
2064,2064,3120,Serious Cases,NDA021516
2065,2065,369,Death,NDA021516
2066,2066,188,Disabling,NDA021516
2067,2067,1298,Hospitalization,NDA021516
2068,2068,156,Life Threatening Event,NDA021516
2069,2069,354,Serious Cases,ANDA090524
2070,2070,12,Death,ANDA090524
2071,2071,10,Disabling,ANDA090524
2072,2072,125,Hospitalization,ANDA090524
2073,2073,27,Life Threatening Event,ANDA090524
2074,2074,1371,Serious Cases,ANDA079017
2075,2075,314,Death,ANDA079017
2076,2076,124,Disabling,ANDA079017
2077,2077,548,Hospitalization,ANDA079017
2078,2078,158,Life Threatening Event,ANDA079017
2079,2079,9568,Serious Cases,ANDA078699
2080,2080,1319,Death,ANDA078699
2081,2081,293,Disabling,ANDA078699
2082,2082,3902,Hospitalization,ANDA078699
2083,2083,518,Life Threatening Event,ANDA078699
2084,2084,514,Serious Cases,ANDA076005
2085,2085,47,Death,ANDA076005
2086,2086,20,Disabling,ANDA076005
2087,2087,290,Hospitalization,ANDA076005
2088,2088,22,Life Threatening Event,ANDA076005
2089,2089,6788,Serious Cases,NDA022425
2090,2090,630,Death,NDA022425
2091,2091,202,Disabling,NDA022425
2092,2092,3207,Hospitalization,NDA022425
2093,2093,343,Life Threatening Event,NDA022425
2094,2094,8358,Serious Cases,ANDA075143
2095,2095,1719,Death,ANDA075143
2096,2096,168,Disabling,ANDA075143
2097,2097,4201,Hospitalization,ANDA075143
2098,2098,482,Life Threatening Event,ANDA075143
2099,2099,15032,Serious Cases,ANDA214467
2100,2100,2128,Death,ANDA214467
2101,2101,617,Disabling,ANDA214467
2102,2102,8881,Hospitalization,ANDA214467
2103,2103,1472,Life Threatening Event,ANDA214467
2104,2104,160,Serious Cases,ANDA091398
2105,2105,2,Death,ANDA091398
2106,2106,9,Disabling,ANDA091398
2107,2107,46,Hospitalization,ANDA091398
2108,2108,5,Life Threatening Event,ANDA091398
2109,2109,853,Serious Cases,ANDA076798
2110,2110,71,Death,ANDA076798
2111,2111,53,Disabling,ANDA076798
2112,2112,518,Hospitalization,ANDA076798
2113,2113,87,Life Threatening Event,ANDA076798
2114,2114,20567,Serious Cases,NDA021285
2115,2115,1941,Death,NDA021285
2116,2116,629,Disabling,NDA021285
2117,2117,8247,Hospitalization,NDA021285
2118,2118,1159,Life Threatening Event,NDA021285
2119,2119,55,Serious Cases,NDA050802
2120,2120,3,Death,NDA050802
2121,2121,3,Disabling,NDA050802
2122,2122,22,Hospitalization,NDA050802
2123,2123,1,Life Threatening Event,NDA050802
2124,2124,38936,Serious Cases,NDA020747
2125,2125,25388,Death,NDA020747
2126,2126,305,Disabling,NDA020747
2127,2127,5876,Hospitalization,NDA020747
2128,2128,1073,Life Threatening Event,NDA020747
2129,2129,1582,Serious Cases,NDA021519
2130,2130,225,Death,NDA021519
2131,2131,63,Disabling,NDA021519
2132,2132,736,Hospitalization,NDA021519
2133,2133,124,Life Threatening Event,NDA021519
2134,2134,10260,Serious Cases,BLA103000
2135,2135,1243,Death,BLA103000
2136,2136,855,Disabling,BLA103000
2137,2137,3447,Hospitalization,BLA103000
2138,2138,350,Life Threatening Event,BLA103000
2139,2139,34289,Serious Cases,ANDA040416
2140,2140,5071,Death,ANDA040416
2141,2141,1344,Disabling,ANDA040416
2142,2142,19323,Hospitalization,ANDA040416
2143,2143,3071,Life Threatening Event,ANDA040416
2144,2144,90547,Serious Cases,NDA012151
2145,2145,15758,Death,NDA012151
2146,2146,2963,Disabling,NDA012151
2147,2147,55543,Hospitalization,NDA012151
2148,2148,7673,Life Threatening Event,NDA012151
2149,2149,887,Serious Cases,BLA103293
2150,2150,152,Death,BLA103293
2151,2151,26,Disabling,BLA103293
2152,2152,447,Hospitalization,BLA103293
2153,2153,93,Life Threatening Event,BLA103293
2154,2154,17999,Serious Cases,BLA020725
2155,2155,2516,Death,BLA020725
2156,2156,338,Disabling,BLA020725
2157,2157,10602,Hospitalization,BLA020725
2158,2158,710,Life Threatening Event,BLA020725
2159,2159,3544,Serious Cases,M008
2160,2160,456,Death,M008
2161,2161,329,Disabling,M008
2162,2162,1252,Hospitalization,M008
2163,2163,128,Life Threatening Event,M008
2164,2164,1792,Serious Cases,ANDA081265
2165,2165,441,Death,ANDA081265
2166,2166,58,Disabling,ANDA081265
2167,2167,806,Hospitalization,ANDA081265
2168,2168,113,Life Threatening Event,ANDA081265
2169,2169,111,Serious Cases,ANDA079193
2170,2170,2,Death,ANDA079193
2171,2171,14,Disabling,ANDA079193
2172,2172,47,Hospitalization,ANDA079193
2173,2173,6,Life Threatening Event,ANDA079193
2174,2174,1070,Serious Cases,NDA021879
2175,2175,241,Death,NDA021879
2176,2176,27,Disabling,NDA021879
2177,2177,464,Hospitalization,NDA021879
2178,2178,25,Life Threatening Event,NDA021879
2179,2179,645,Serious Cases,ANDA091178
2180,2180,89,Death,ANDA091178
2181,2181,25,Disabling,ANDA091178
2182,2182,306,Hospitalization,ANDA091178
2183,2183,34,Life Threatening Event,ANDA091178
2184,2184,764,Serious Cases,NDA020748
2185,2185,19,Death,NDA020748
2186,2186,32,Disabling,NDA020748
2187,2187,280,Hospitalization,NDA020748
2188,2188,26,Life Threatening Event,NDA020748
2189,2189,156,Serious Cases,NDA018689
2190,2190,28,Death,NDA018689
2191,2191,8,Disabling,NDA018689
2192,2192,94,Hospitalization,NDA018689
2193,2193,8,Life Threatening Event,NDA018689
2194,2194,56,Serious Cases,NDA017556
2195,2195,8,Death,NDA017556
2196,2196,3,Disabling,NDA017556
2197,2197,30,Hospitalization,NDA017556
2198,2198,3,Life Threatening Event,NDA017556
2199,2199,10,Serious Cases,part357B
2200,2200,3,Death,part357B
2201,2201,1,Hospitalization,part357B
2202,2202,64,Serious Cases,ANDA206287
2203,2203,9,Disabling,ANDA206287
2204,2204,8,Hospitalization,ANDA206287
2205,2205,1,Life Threatening Event,ANDA206287
2206,2206,1230,Serious Cases,NDA202736
2207,2207,219,Death,NDA202736
2208,2208,26,Disabling,NDA202736
2209,2209,645,Hospitalization,NDA202736
2210,2210,124,Life Threatening Event,NDA202736
2211,2211,27106,Serious Cases,NDA021359
2212,2212,4597,Death,NDA021359
2213,2213,1074,Disabling,NDA021359
2214,2214,16351,Hospitalization,NDA021359
2215,2215,1985,Life Threatening Event,NDA021359
2216,2216,2593,Serious Cases,NDA021540
2217,2217,371,Death,NDA021540
2218,2218,101,Disabling,NDA021540
2219,2219,1029,Hospitalization,NDA021540
2220,2220,91,Life Threatening Event,NDA021540
2221,2221,22082,Serious Cases,NDA022254
2222,2222,2547,Death,NDA022254
2223,2223,510,Disabling,NDA022254
2224,2224,9273,Hospitalization,NDA022254
2225,2225,1285,Life Threatening Event,NDA022254
2226,2226,34322,Serious Cases,NDA020743
2227,2227,4460,Death,NDA020743
2228,2228,1620,Disabling,NDA020743
2229,2229,15946,Hospitalization,NDA020743
2230,2230,3303,Life Threatening Event,NDA020743
2231,2231,1349,Serious Cases,NDA200796
2232,2232,144,Death,NDA200796
2233,2233,46,Disabling,NDA200796
2234,2234,667,Hospitalization,NDA200796
2235,2235,101,Life Threatening Event,NDA200796
2236,2236,4215,Serious Cases,NDA205836
2237,2237,304,Death,NDA205836
2238,2238,47,Disabling,NDA205836
2239,2239,1369,Hospitalization,NDA205836
2240,2240,126,Life Threatening Event,NDA205836
2241,2241,20857,Serious Cases,M010
2242,2242,5397,Death,M010
2243,2243,569,Disabling,M010
2244,2244,7942,Hospitalization,M010
2245,2245,1177,Life Threatening Event,M010
2246,2246,1637,Serious Cases,NDA020723
2247,2247,92,Death,NDA020723
2248,2248,101,Disabling,NDA020723
2249,2249,523,Hospitalization,NDA020723
2250,2250,57,Life Threatening Event,NDA020723
2251,2251,389,Serious Cases,NDA204242
2252,2252,13,Death,NDA204242
2253,2253,48,Disabling,NDA204242
2254,2254,61,Hospitalization,NDA204242
2255,2255,19,Life Threatening Event,NDA204242
2256,2256,12758,Serious Cases,NDA020690
2257,2257,2557,Death,NDA020690
2258,2258,552,Disabling,NDA020690
2259,2259,7218,Hospitalization,NDA020690
2260,2260,842,Life Threatening Event,NDA020690
2261,2261,7,Serious Cases,ANDA209837
2262,2262,6,Hospitalization,ANDA209837
2263,2263,3,Life Threatening Event,ANDA209837
2264,2264,19831,Serious Cases,ANDA203460
2265,2265,4302,Death,ANDA203460
2266,2266,473,Disabling,ANDA203460
2267,2267,9670,Hospitalization,ANDA203460
2268,2268,3720,Life Threatening Event,ANDA203460
2269,2269,419,Serious Cases,ANDA077681
2270,2270,21,Death,ANDA077681
2271,2271,21,Disabling,ANDA077681
2272,2272,174,Hospitalization,ANDA077681
2273,2273,20,Life Threatening Event,ANDA077681
2274,2274,9334,Serious Cases,NDA021687
2275,2275,842,Death,NDA021687
2276,2276,783,Disabling,NDA021687
2277,2277,4701,Hospitalization,NDA021687
2278,2278,686,Life Threatening Event,NDA021687
2279,2279,4108,Serious Cases,NDA204734
2280,2280,1353,Death,NDA204734
2281,2281,240,Disabling,NDA204734
2282,2282,2225,Hospitalization,NDA204734
2283,2283,329,Life Threatening Event,NDA204734
2284,2284,32402,Serious Cases,NDA020612
2285,2285,4681,Death,NDA020612
2286,2286,1136,Disabling,NDA020612
2287,2287,15733,Hospitalization,NDA020612
2288,2288,3200,Life Threatening Event,NDA020612
2289,2289,1661,Serious Cases,ANDA075095
2290,2290,285,Death,ANDA075095
2291,2291,72,Disabling,ANDA075095
2292,2292,842,Hospitalization,ANDA075095
2293,2293,122,Life Threatening Event,ANDA075095
2294,2294,8190,Serious Cases,NDA202570
2295,2295,3327,Death,NDA202570
2296,2296,98,Disabling,NDA202570
2297,2297,2827,Hospitalization,NDA202570
2298,2298,318,Life Threatening Event,NDA202570
2299,2299,75847,Serious Cases,ANDA074909
2300,2300,24772,Death,ANDA074909
2301,2301,2067,Disabling,ANDA074909
2302,2302,32183,Hospitalization,ANDA074909
2303,2303,4248,Life Threatening Event,ANDA074909
2304,2304,8141,Serious Cases,NDA200603
2305,2305,505,Death,NDA200603
2306,2306,384,Disabling,NDA200603
2307,2307,2547,Hospitalization,NDA200603
2308,2308,384,Life Threatening Event,NDA200603
2309,2309,1320,Serious Cases,NDA021234
2310,2310,94,Death,NDA021234
2311,2311,38,Disabling,NDA021234
2312,2312,572,Hospitalization,NDA021234
2313,2313,70,Life Threatening Event,NDA021234
2314,2314,23,Serious Cases,NDA021313
2315,2315,1,Death,NDA021313
2316,2316,2,Disabling,NDA021313
2317,2317,6,Hospitalization,NDA021313
2318,2318,1,Life Threatening Event,NDA021313
2319,2319,777,Serious Cases,NDA012616
2320,2320,112,Death,NDA012616
2321,2321,21,Disabling,NDA012616
2322,2322,464,Hospitalization,NDA012616
2323,2323,34,Life Threatening Event,NDA012616
2324,2324,1175,Serious Cases,ANDA213720
2325,2325,774,Death,ANDA213720
2326,2326,8,Disabling,ANDA213720
2327,2327,280,Hospitalization,ANDA213720
2328,2328,27,Life Threatening Event,ANDA213720
2329,2329,3087,Serious Cases,BLA020367
2330,2330,769,Death,BLA020367
2331,2331,93,Disabling,BLA020367
2332,2332,1365,Hospitalization,BLA020367
2333,2333,101,Life Threatening Event,BLA020367
2334,2334,8064,Serious Cases,NDA020815
2335,2335,543,Death,NDA020815
2336,2336,465,Disabling,NDA020815
2337,2337,3396,Hospitalization,NDA020815
2338,2338,312,Life Threatening Event,NDA020815
2339,2339,14757,Serious Cases,NDA021303
2340,2340,424,Death,NDA021303
2341,2341,840,Disabling,NDA021303
2342,2342,3992,Hospitalization,NDA021303
2343,2343,430,Life Threatening Event,NDA021303
2344,2344,83404,Serious Cases,ANDA206651
2345,2345,15197,Death,ANDA206651
2346,2346,1152,Disabling,ANDA206651
2347,2347,35740,Hospitalization,ANDA206651
2348,2348,6919,Life Threatening Event,ANDA206651
2349,2349,73503,Serious Cases,NDA020905
2350,2350,4098,Death,NDA020905
2351,2351,5952,Disabling,NDA020905
2352,2352,21381,Hospitalization,NDA020905
2353,2353,3509,Life Threatening Event,NDA020905
2354,2354,14199,Serious Cases,NDA020708
2355,2355,3562,Death,NDA020708
2356,2356,448,Disabling,NDA020708
2357,2357,5306,Hospitalization,NDA020708
2358,2358,419,Life Threatening Event,NDA020708
2359,2359,7620,Serious Cases,BLA021172
2360,2360,1037,Death,BLA021172
2361,2361,331,Disabling,BLA021172
2362,2362,4657,Hospitalization,BLA021172
2363,2363,817,Life Threatening Event,BLA021172
2364,2364,412,Serious Cases,ANDA079064
2365,2365,22,Death,ANDA079064
2366,2366,23,Disabling,ANDA079064
2367,2367,174,Hospitalization,ANDA079064
2368,2368,20,Life Threatening Event,ANDA079064
2369,2369,12167,Serious Cases,ANDA074700
2370,2370,2484,Death,ANDA074700
2371,2371,554,Disabling,ANDA074700
2372,2372,7309,Hospitalization,ANDA074700
2373,2373,852,Life Threatening Event,ANDA074700
2374,2374,469,Serious Cases,NDA208745
2375,2375,52,Death,NDA208745
2376,2376,13,Disabling,NDA208745
2377,2377,183,Hospitalization,NDA208745
2378,2378,11,Life Threatening Event,NDA208745
2379,2379,7415,Serious Cases,NDA021411
2380,2380,296,Death,NDA021411
2381,2381,257,Disabling,NDA021411
2382,2382,2105,Hospitalization,NDA021411
2383,2383,397,Life Threatening Event,NDA021411
2384,2384,632,Serious Cases,ANDA076390
2385,2385,41,Death,ANDA076390
2386,2386,38,Disabling,ANDA076390
2387,2387,246,Hospitalization,ANDA076390
2388,2388,34,Life Threatening Event,ANDA076390
2389,2389,2000,Serious Cases,part333D
2390,2390,296,Death,part333D
2391,2391,105,Disabling,part333D
2392,2392,774,Hospitalization,part333D
2393,2393,153,Life Threatening Event,part333D
2394,2394,12462,Serious Cases,NDA021976
2395,2395,1412,Death,NDA021976
2396,2396,368,Disabling,NDA021976
2397,2397,4378,Hospitalization,NDA021976
2398,2398,584,Life Threatening Event,NDA021976
2399,2399,1026,Serious Cases,part344
2400,2400,294,Death,part344
2401,2401,602,Disabling,part344
2402,2402,606,Hospitalization,part344
2403,2403,443,Life Threatening Event,part344
2404,2404,21089,Serious Cases,NDA020835
2405,2405,1860,Death,NDA020835
2406,2406,1939,Disabling,NDA020835
2407,2407,10112,Hospitalization,NDA020835
2408,2408,1355,Life Threatening Event,NDA020835
2409,2409,653,Serious Cases,NDA018200
2410,2410,60,Death,NDA018200
2411,2411,40,Disabling,NDA018200
2412,2412,346,Hospitalization,NDA018200
2413,2413,69,Life Threatening Event,NDA018200
2414,2414,2,Serious Cases,ANDA090019
2415,2415,1,Hospitalization,ANDA090019
2416,2416,1,Life Threatening Event,ANDA090019
2417,2417,78101,Serious Cases,NDA020241
2418,2418,8264,Death,NDA020241
2419,2419,3394,Disabling,NDA020241
2420,2420,32249,Hospitalization,NDA020241
2421,2421,5648,Life Threatening Event,NDA020241
2422,2422,9839,Serious Cases,NDA206352
2423,2423,740,Death,NDA206352
2424,2424,255,Disabling,NDA206352
2425,2425,3486,Hospitalization,NDA206352
